id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes
sqlite-checkin-0a2eb949f8,2019,core (function-call codegen),use-after-free,sqlite3VdbeAddFunctionCall,fuzzer-input via OSS-Fuzz,,f2b9d7c60502581bfd2908fbdb0dd00017d26cb0,3.31.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/f2b9d7c60502581bfd2908fbdb0dd00017d26cb0,"pCtx->iOp = addr was executed AFTER sqlite3VdbeAddOp4(...,P4_FUNCCTX), and an OOM inside AddOp4 frees pCtx through freeP4 -> freeP4FuncCtx -> sqlite3DbFree, so the store lands in freed memory (the fix moves the assignment before the AddOp4); pCtx = sqlite3DbMallocRawNN(pParse->db, sizeof(sqlite3_context)+(nArg-1)*sizeof(sqlite3_value*)) at src/vdbeaux.c:360 in the fix commit (src/vdbeaux.c:451 in 3.53.4), ~56-80 B for a normal argument count, allocated during a SELECT/DML parse before the OOM, so it is a lookaside slot and the free is only a freelist push"
sqlite-d901b168b58b,2019,core (expression/parser objects realloc'ed),use-after-free,sqlite3GenerateConstraintChecks,plain-SQL,,d901b168b58bb82192bcfc5dcb3b7ae316af1497,3.31.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/d901b168b58bb82192bcfc5dcb3b7ae316af1497,"pOp = sqlite3VdbeGetOp(v, addrConflictCk) points into Vdbe.aOp, which sqlite3VdbeAddOp4 can reallocate via growOpArray -> sqlite3DbRealloc(p->db, v->aOp, nNew*sizeof(Op)) at src/vdbeaux.c:192. The FIRST op array is 1024/sizeof(Op) entries = ~1008 bytes, which does fit lookaside sz 1200, but every later doubling (>= ~2016 bytes) exceeds it, so from the second growth on aOp is ordinary sqlite3Malloc memory that is genuinely realloc'ed. A REPLACE-conflict INSERT with indexes and triggers is far past 42 opcodes by the time this recheck-copy loop runs, so the dangling pOp points into freed system heap: caught."
sqlite-d9d7d253fcd3,2019,FTS5,heap-oob-read,sqlite3Fts5HashQuery,plain-SQL,,d9d7d253fcd3cb1e66b84c4530db8412506f8ee9,3.27.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/d9d7d253fcd3cb1e66b84c4530db8412506f8ee9,"the compared key is fts5EntryKey(p), the bytes after the Fts5HashEntry header in one sqlite3_malloc(nByte) block per entry at ext/fts5/fts5_hash.c:273 (tree read: d9d7d253^). memcmp(zKey,pTerm,nTerm) ran before any length check, so a query term longer than the stored key read past the entry block; the fix tests nTerm==p->nKey+1 first. system heap."
sqlite-dd579233e80a,2019,FTS5,heap-oob-read,fts5SegiterPoslist,corrupt-db-file,,dd579233e80a3304eb64544e9fb1876aa5005bff,3.27.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/dd579233e80a3304eb64544e9fb1876aa5005bff,"pBuf Fts5Buffer payload from fts5BufferGrow -> sqlite3Fts5BufferSize -> sqlite3_realloc64, ext/fts5/fts5_buffer.c:25 (tree read: dd579233^). The buffer was grown to exactly pSeg->nPos with no FTS5_DATA_ZERO_PADDING, so the poslist reader ran past the written region. system heap."
sqlite-e12ca5abf675,2019,b-tree,uninitialized-read,balance_nonroot,corrupt-db-file,,e12ca5abf6750b38061f16742e71cb93eab3a7d9,3.29.0,btree-balance-scratch,blind,read-the-source,https://github.com/sqlite/sqlite/commit/e12ca5abf6750b38061f16742e71cb93eab3a7d9,"b.szCell is the middle sub-array of the single sqlite3StackAllocRaw(0,szScratch) block allocated at src/btree.c:7604 and carved into apCell (:7604), szCell (:7609) and aSpace1 (:7610) (tree read: e12ca5ab^); the db argument is 0 so the block itself is a plain sqlite3Malloc, but the sub-division is the arena. When a corrupt page has limit<pOld->aiOvfl[0] the memset that zeroes b.szCell covers fewer entries than the following loop reads, so the values read are the previous occupants of the scratch block. The reads stay inside the one allocation carved into three typed arrays, so CHERI bounds cannot fire."
sqlite-e216ae0a3e33,2019,sqlite_dbdata (ext/misc),heap-oob-read,dbdataNext,corrupt-db-file,,e216ae0a3e334f6ca51ca0d1d11cf07c380dd0ea,3.29.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/e216ae0a3e334f6ca51ca0d1d11cf07c380dd0ea,"pCsr->pRec = sqlite3_malloc64(nPayload) at ext/misc/dbdata.c:537 and pCsr->aPage = sqlite3_malloc64(nCopy) at :330 (tree read: e216ae0a^). The cell offset, the payload varint and nLocal were all used without bounds checks against pCsr->nPage, so &pCsr->aPage[iOff] reads and the memcpy of nLocal bytes could run off the page block. system heap."
sqlite-fff1dc8e058f,2019,FTS5,heap-oob-read,fts5LeafSeek,corrupt-db-file,,fff1dc8e058f8f676196a39d349ae7f8d81fd7e7,3.27.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/fff1dc8e058f8f676196a39d349ae7f8d81fd7e7,"pIter->pLeaf is an Fts5Data from fts5DataRead -> sqlite3_malloc(sizeof(Fts5Data)+nByte+FTS5_DATA_PADDING) at ext/fts5/fts5_index.c:677 (tree read: fff1dc8e^). On a corrupt page the function set FTS5_CORRUPT but fell through, and iLeafOffset was allowed past n, so later reads indexed the leaf block out of range. system heap."
CVE-2018-20346,2018,FTS3/FTS4 full-text search extension (ext/fts3),heap-overflow-write,FTS3 query path after crafted changes to FTS3 shadow tables,requires-extension:fts3,"A working browser-side PoC for the Magellan cluster is published at https://worthdoingbadly.com/sqlitebug/ (a 'Crash this page' button; source at https://github.com/zhuowei/worthdoingbadly.com/blob/master/_posts/2018-12-14-sqlitebug.html). It is derived from a SQLite test case and crashes Chrome 70 and below via WebSQL; already patched in Chrome 71.0.3578.98. Tencent Blade's own advisory is at https://blade.tencent.com/magellan/index_en.html (NOT fetched - the host refused connection from this environment). || yes -- Magellan, exploited to RCE in the Chromium renderer via WebSQL; write-up: https://i.blackhat.com/USA-19/Thursday/us-19-Qian-Exploring-The-New-World-Remote-Exploitation-Of-SQLite-And-Curl-wp.pdf",aa05f52eae4e549a634f575e674cb031a8f03a96,3.25.3,system-malloc,caught,read-the-source,https://www.sqlite.org/cves.html,"allocated by the extension itself via sqlite3_malloc*/sqlite3_realloc*. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files, while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Ordinary heap bounds and revocation apply. Prior pass: FTS3 segment/node buffers are individually malloc'd; overflow crosses the allocation boundary | arena read from source, see sqlite-arenas.md"
CVE-2018-20505,2018,core query planner / btree - table with malformed PRIMARY KEY,heap-overflow-write,queries on a table with a malformed PRIMARY KEY,corrupt-db-file,No standalone PoC located in a fetched advisory. Tencent Blade's Magellan advisory (https://blade.tencent.com/magellan/index_en.html) is the origin but could not be fetched from this environment.,,3.25.3,lookaside,blind,read-the-source,https://www.sqlite.org/cves.html,"allocated by the extension itself via sqlite3_malloc*/sqlite3_realloc*. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files, while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Ordinary CORRECTED after adversarial audit (instrumented, positive+negative controlled): the cited fix resolves to 413a0dc8c610, which changes removeUnindexableInClauseTerms in src/wherecode.c - a core query-planner routine operating on an ExprList item built during a normal SELECT parse, not a btree or extension object. The prior row carried the extension boilerplate note on a core row."
fossil:6cae81cd1ffb0180,2018,FTS5,uninitialized-read,,corrupt-db-file,,0f55a571fcd028d57fcde0d25150aa3a933b2d8d,3.27.0,system-malloc,caught,named-in-advisory,https://sqlite.org/src/info/6cae81cd1ffb0180,"allocated by the extension itself via sqlite3_malloc*/sqlite3_realloc*. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files, while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Ordinary heap bounds and revocation apply. Prior pass: fts5 allocates via sqlite3_malloc PROVENANCE CAVEAT: this row arena was INHERITED from an earlier pass that classified partly by a per-file heuristic (which allocator the containing file calls), not by following this object to its allocation. An adversarial audit of 30 such rows found ~21 wrong, concentrated in exactly two classes: paths running under DisableLookaside (CREATE/ALTER-RENAME/loadStat4) wrongly marked lookaside, and extension rows whose mishandled object was a CORE-supplied sqlite3_value payload wrongly marked system-malloc. Every row the audit named has been corrected; this row was NOT individually re-derived and should be treated as unverified."
fossil:a3b02db74681a215,2018,core (UPDATE on WITHOUT ROWID),uninitialized-read,sqlite3Update,fuzzer-input via OSS-Fuzz,test/without_rowid1.test (added by the fix),9a3c375fce81dd2add38c066fa2dc915ffecdc53,3.23.1,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/9a3c375fce81dd2add38c066fa2dc915ffecdc53,"OP_Null was emitted for register iPk only, leaving iPk+1..iPk+nPk-1 of a multi-column WITHOUT ROWID primary key never written before being read (src/update.c:399 pre-fix); the registers are Mem entries in p->aMem, carved from the tail of the opcode array (sqlite3DbRealloc, src/vdbeaux.c:192, first allocation 1024 B -> a 1200-byte lookaside slot) or from p->pFree = sqlite3DbMallocRawNN(db,x.nNeeded) at src/vdbeaux.c:2718 - connection allocator, lookaside up to 1200 B and system heap for larger statements; initMemArray (src/vdbeaux.c:2155) sets only flags/db/szMalloc, so u/z hold recycled slab bytes; the read is IN BOUNDS of the register array"
sqlite-0f86c9d8fa73,2018,SELECT / sorter references,heap-oob-read,selectExprDefer,plain-SQL,,0f86c9d8fa7301f0e0c79dae25dcabedfbfa3cc3,3.24.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/0f86c9d8fa7301f0e0c79dae25dcabedfbfa3cc3,"pTab->aCol[pExpr->iColumn] read at src/select.c:821 with iColumn==-1 (the rowid), i.e. one Column BEFORE the base of Table.aCol (tree read: 0f86c9d8^). aCol is sqlite3DbMallocZero'd by build.c while parsing CREATE TABLE, and createkw (src/parse.y:212) disables lookaside, so the array is a plain sqlite3Malloc block. A read before the base leaves the block either way, so bounds catch it. Requires an SQLITE_ENABLE_SORTER_REFERENCES build."
sqlite-2639ddc4746a,2018,FTS5,use-after-free,fts5VocabInstanceNext (fts5vocab),plain-SQL,,2639ddc4746a0e6278c338cc07c2a6de2114b856,3.26.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/2639ddc4746a0e6278c338cc07c2a6de2114b856,"the data used after release is an Fts5Data from fts5DataRead -> sqlite3_malloc(sizeof(Fts5Data)+nByte+FTS5_DATA_PADDING) at ext/fts5/fts5_index.c:677, reached through the Fts5Iter allocated by fts5MultiIterAlloc -> fts5IdxMalloc -> sqlite3_malloc64 at :2918 (tree read: 2639ddc4^). fts5vocab kept stepping the instance cursor after the iterator hit EOF and its data had been released. Extension memory: sqlite3_free is a real free, so revocation applies."
sqlite-42b2653871d3,2018,FTS5,heap-oob-read,sqlite3Fts5IndexCharlenToBytelen,plain-SQL,,42b2653871d32ad5c5222c7cf5139352c823aacc,3.25.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/42b2653871d32ad5c5222c7cf5139352c823aacc,"pToken is the tokenizer fold buffer. For the default unicode61 tokenizer that is Unicode61Tokenizer.aFold = sqlite3_malloc(p->nFold) at ext/fts5/fts5_tokenize.c:366, regrown by sqlite3_malloc at :483 and handed to xToken at :523 (tree read: 42b26538^). The UTF-8 continuation loop 'while((p[n]&0xc0)==0x80) n++' had no n>=nByte guard, so a truncated multi-byte sequence walked past the token. Two caveats: the ascii tokenizer keeps short tokens in a 64-byte STACK array (fts5_tokenize.c:129) and the unicode61 buffer keeps 6 bytes of slack, so the few-byte overread can stay in-bounds; the heap buffer itself is plain sqlite3_malloc."
sqlite-634ac1448886,2018,FTS5,uninitialized-read,fts5DataRead,corrupt-db-file,,634ac144888673e73693944f513c2dd39127bbe5,3.27.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/634ac144888673e73693944f513c2dd39127bbe5,"Fts5Data block from sqlite3_malloc(sizeof(Fts5Data)+nByte+FTS5_DATA_PADDING) at ext/fts5/fts5_index.c:677 (tree read: 634ac144^). On the leaf branch pRet->p[nByte] was never written, so readers of that trailing padding byte saw uninitialised malloc bytes (the valgrind 'jump depends on uninitialized value'). The byte is inside the allocation, so no bounds violation; the block is plain system heap and sqlite3_malloc does not zero it."
sqlite-checkin-9faf41713e,2018,WHERE clause processing (where.c),uninitialized-read,WhereClause.hasOr field,"fuzzer-input via OSS-Fuzz project sqlite3, fuzz target 'ossfuzz' (test/ossfuzz.c) unless stated otherwise","NO public downloadable testcase located. The OSS-Fuzz issue number is not cited in the check-in, and OSS-Fuzz issues are not enumerable anonymously (see notes on the C-ossfuzz summary). Where the check-in says 'Test case in TH3', the reproducer is in SQLite's proprietary TH3 suite and is NOT public; other historical fuzzer cases are bundled anonymously into test/fuzzdata*.db and replayed by fuzzcheck.",9c3549aa2ff44195e692601ab9e71f03e9481b82,3.25.0,lookaside,blind,read-the-source,https://sqlite.org/src/timeline?s=ossfuzz&n=300&y=ci (fetched; the check-in comment is quoted verbatim in 'notes'). Per-commit page: https://sqlite.org/src/info/9faf41713e,"core parse/query object allocated through sqlite3DbMallocRawNN (src/malloc.c:643) on a SELECT/DML parse, where lookaside is enabled; the struct fits the 1200 B slot. Freeing it is a freelist push at src/malloc.c:481, never free(), so revocation never runs. Release builds do not scrub a freed slot (the 0xaa memset at src/malloc.c:479 is under #ifdef SQLITE_DEBUG), so stale bytes can still be a valid pointer. Prior pass: where.c allocates via the connection allocator"
sqlite-d7a5e498400a,2018,b-tree / page cache,heap-oob-read,rebuildPage,corrupt-db-file,,d7a5e498400ae8c533c53aa37a62194bd734b422,3.27.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/d7a5e498400ae8c533c53aa37a62194bd734b422,"pTmp = sqlite3PagerTempSpace() = Pager.pTmpSpace, allocated by sqlite3PageMalloc -> pcache1Alloc (src/pcache1.c:479 in the parent tree; tree read: d7a5e498^). pcache1Alloc carves from the SQLITE_CONFIG_PAGECACHE global slab only when one is configured and otherwise calls sqlite3Malloc, so in a default build this buffer is system heap. A corrupt cell whose pCell+szCell[i] passes the page end made memcpy(pData,pCell,szCell[i]) read past pTmp+pageSize. ONE row covers two commits: sibling d6401e869baca759a169a58de148689785dc7907 first mitigated the same defect by padding sqlite3PageMalloc by 32 bytes, and this commit backs that out and adds the explicit bound check. Close call: under SQLITE_CONFIG_PAGECACHE the same buffer is a pcache1-global slot and the overread would be blind."
sqlite-e7acce66b2f3,2018,b-tree,heap-oob-read,ptrmapPutOvflPtr,corrupt-db-file,,e7acce66b2f3bedc07e99ddf60bd3551e7bc6242,3.27.0,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/e7acce66b2f3bedc07e99ddf60bd3551e7bc6242,"pCell points into the page image pPage->aData = sqlite3PagerGetData(pDbPage), src/btree.c:2020, with aDataEnd=&data[usableSize] at :2002 (tree read: e7acce66^). get4byte(&pCell[info.nSize-4]) read past aDataEnd on a corrupt autovacuum database with large entries. By default each cache pre-carves pcache1.nInitPage (20) slots of szPage+szExtra out of one sqlite3Malloc in pcache1InitBulk, src/pcache1.c:294, so a few bytes past aDataEnd land in the same block (the MemPage pExtra, or the next page slot) and CHERI bounds never fire. Close call: only a page occupying the final slot of the slab, or a non-bulk page, would fault."
